DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
20090213;0;122.5600000;127.5700000;122.5100000;126.5100000;63193211
20090216;0;125.4800000;127.7700000;122.5600000;123.9900000;55758576
20090217;0;122.5000000;122.6600000;112.8100000;113.9000000;84589361
20090218;0;113.0000000;115.7600000;107.1000000;110.9800000;105131044
20090219;0;111.9600000;117.6900000;111.5300000;113.4000000;82824508
20090220;0;111.5700000;113.3000000;109.5000000;111.6500000;54111770
20090224;0;109.2100000;112.9500000;108.1300000;112.0000000;54920060
20090225;0;113.7800000;116.4800000;112.1800000;112.7500000;61084325
20090226;0;114.7500000;119.5500000;114.5900000;119.3000000;81520110
20090227;0;117.9900000;119.3500000;113.3100000;116.5000000;63860511
20090302;0;113.1200000;114.3000000;110.8000000;111.8300000;48427854
20090303;0;110.7000000;112.7200000;108.7600000;111.3000000;76720031
20090304;0;112.3500000;115.3500000;112.3100000;114.5500000;81179592
20090305;0;115.4000000;115.5000000;110.4500000;112.0700000;56158386
20090306;0;110.5900000;113.7800000;110.5500000;112.7000000;58909624
20090310;0;114.0000000;125.2100000;113.9700000;124.3000000;116354721
20090311;0;125.4000000;127.7000000;121.2000000;125.8300000;120222091
20090312;0;123.4900000;125.6400000;118.6100000;122.5000000;90853953
20090313;0;126.1300000;130.8000000;125.1700000;127.3000000;138111426
20090316;0;126.7000000;129.0000000;124.7500000;128.6800000;81116886
20090317;0;129.1200000;129.6500000;125.8000000;125.9100000;85753735
20090318;0;127.9100000;128.6700000;119.7000000;120.5000000;74232219
20090319;0;123.0000000;126.9500000;122.6000000;124.3000000;87974719
20090320;0;123.7900000;126.5400000;121.8100000;125.9900000;64930061
20090323;0;128.4900000;137.1900000;128.2600000;137.0800000;117298512
20090324;0;141.0300000;141.5000000;131.5000000;133.3000000;94545620
20090325;0;132.9000000;139.0400000;132.1100000;137.9000000;95917964
20090326;0;139.5600000;139.9900000;133.8500000;136.7000000;85969487
20090327;0;136.4900000;140.1500000;130.8500000;133.2700000;95939868
20090330;0;130.0000000;130.7000000;123.9600000;124.2100000;63034074
20090331;0;124.9900000;131.1800000;124.5000000;126.4000000;76597009
20090401;0;126.0000000;131.5000000;124.6000000;131.3500000;78254894
20090402;0;135.0000000;140.6000000;135.0000000;140.5900000;92218902
20090403;0;139.8200000;142.2500000;137.5200000;137.8500000;72809804
20090406;0;141.0100000;144.8800000;135.5700000;136.0000000;86610404
20090407;0;137.2600000;139.6500000;132.7800000;135.4000000;58744343
20090408;0;132.8600000;139.9800000;130.6200000;139.9700000;82990176
20090409;0;143.0300000;148.5000000;140.9100000;147.9000000;96085786
20090410;0;149.0000000;149.4100000;145.0800000;147.7800000;35501305
20090413;0;146.8200000;147.5000000;142.2700000;142.7400000;43463073
20090414;0;143.3100000;148.4500000;140.7200000;144.9900000;82618459
20090415;0;142.0900000;144.2000000;140.1100000;141.9500000;53068864
20090416;0;143.5100000;144.4000000;140.8900000;142.9900000;51192479
20090417;0;144.1100000;145.5700000;142.2600000;143.5100000;46011532
20090420;0;143.0100000;143.7700000;133.3000000;134.0000000;59728160
20090421;0;132.6900000;136.8000000;131.5000000;134.4700000;53896096
20090422;0;135.5500000;140.5100000;134.6600000;140.3000000;64579495
20090423;0;140.0100000;149.4900000;139.6000000;149.0000000;101894243
20090424;0;149.0100000;152.1900000;146.1200000;150.0000000;120440151
20090427;0;148.4100000;149.0000000;142.6700000;145.5000000;76757990
20090428;0;142.7000000;143.2000000;138.6700000;143.0000000;71716596
20090429;0;143.9900000;149.0900000;141.2400000;149.0000000;88987218
20090430;0;150.8900000;152.4000000;147.4000000;147.8200000;69129662
20090504;0;151.0200000;155.4800000;151.0000000;155.0000000;60778688
20090505;0;156.5000000;163.8800000;153.6300000;161.3000000;85144245
20090506;0;159.9900000;171.7200000;159.6000000;169.9100000;107030524
20090507;0;172.9800000;178.6500000;170.1000000;171.6100000;129366265
20090508;0;173.0300000;175.3800000;171.0700000;173.3000000;60632257
20090512;0;169.9900000;180.3900000;169.1300000;179.0500000;96452277
20090513;0;181.1800000;186.2800000;164.1000000;167.1900000;121812896
20090514;0;163.9700000;167.8700000;160.0000000;165.5000000;90985143
20090515;0;168.0300000;169.7000000;161.8500000;166.2400000;83729183
20090518;0;162.9700000;170.8800000;161.1000000;170.3100000;69477819
20090519;0;175.2000000;178.4000000;170.9000000;176.0200000;104276713
20090520;0;176.5000000;183.5100000;173.8200000;183.2400000;108716226
20090521;0;180.0000000;180.2000000;170.1100000;170.1500000;85952441
20090522;0;172.3400000;176.4400000;171.2500000;174.1700000;71781038
20090525;0;174.5000000;175.1800000;168.1200000;170.6700000;54939263
20090526;0;169.9700000;170.4500000;164.5000000;170.1500000;72632646
20090527;0;173.2100000;175.3500000;171.1900000;171.2000000;72570059
20090528;0;170.1500000;174.5200000;169.9900000;172.5600000;71640788
20090529;0;175.7500000;178.7500000;175.5100000;178.1000000;85214142
20090601;0;182.8400000;191.5700000;182.6000000;191.5000000;89632632
20090602;0;192.0000000;195.8400000;185.0300000;190.5000000;102388505
20090603;0;191.5100000;192.9700000;173.7300000;175.1000000;94143896
20090604;0;174.9700000;180.9200000;170.2100000;176.5600000;85692194
20090605;0;181.0100000;186.4000000;177.0000000;182.0000000;76959582
20090608;0;178.8200000;179.5000000;173.8000000;177.1500000;53631772
20090609;0;178.7000000;180.4800000;175.2000000;177.1500000;52320971
20090610;0;182.5000000;184.4900000;178.3700000;181.0400000;78412784
20090611;0;183.5000000;184.5000000;178.5500000;183.4700000;65226272
20090615;0;179.1400000;179.4900000;173.0300000;173.8000000;54217007
20090616;0;172.0500000;178.1500000;172.0200000;176.4700000;64097964
20090617;0;175.4000000;176.5000000;161.4000000;162.3000000;98859860
20090618;0;163.9900000;165.6000000;154.1200000;158.7500000;96317850
20090619;0;160.9300000;164.6500000;156.1200000;162.5200000;82762498
20090622;0;160.8600000;160.8700000;149.8700000;150.6000000;62114264
20090623;0;147.0200000;151.7000000;143.0100000;143.3700000;105822505
20090624;0;146.7900000;155.5000000;145.0000000;154.7700000;84557613
20090625;0;155.0000000;155.0000000;147.0100000;148.2500000;58664282
20090626;0;152.2000000;155.7800000;149.2000000;150.7000000;69470098
20090629;0;149.3900000;158.1500000;148.3000000;157.9000000;59894894
20090630;0;160.8100000;163.2000000;155.6800000;155.7900000;95371024
20090701;0;157.4100000;166.5000000;156.6000000;165.9800000;81021899
20090702;0;163.8700000;164.9000000;156.3500000;157.7000000;67590977
20090703;0;157.2600000;159.5000000;152.8700000;154.6900000;65221819
20090706;0;151.6600000;151.7900000;144.5000000;144.5100000;69319834
20090707;0;145.9700000;150.8700000;143.4500000;144.9400000;89408531
20090708;0;140.9900000;144.0000000;138.5500000;139.0300000;91925751
20090709;0;139.9900000;142.9600000;136.8000000;137.6000000;104802350
20090710;0;138.5900000;138.9400000;133.8000000;134.1800000;86843774
20090713;0;132.0600000;137.4600000;130.5700000;134.3000000;89447108
20090714;0;137.9700000;139.4700000;134.6000000;134.9500000;81251388
20090715;0;136.8200000;144.6700000;136.5000000;144.2900000;83077429
20090716;0;147.0100000;147.5000000;142.8700000;146.0800000;85796082
20090717;0;146.5000000;153.7000000;145.2100000;152.8500000;87818941
20090720;0;155.0000000;160.0800000;154.6500000;157.0000000;75670402
20090721;0;157.2100000;164.1100000;154.4500000;160.0700000;131829645
20090722;0;160.0800000;162.4300000;155.1600000;157.5000000;91325338
20090723;0;159.9900000;167.3300000;157.8900000;166.7900000;99561169
20090724;0;167.5000000;169.2500000;161.8000000;162.3800000;97427279
20090727;0;166.8400000;167.6800000;161.5000000;162.8000000;78099375
20090728;0;163.8700000;165.2900000;153.3500000;154.4000000;91709595
20090729;0;151.9000000;155.2000000;149.7700000;152.0200000;98074403
20090730;0;153.3000000;162.9900000;153.3000000;162.7600000;111955706
20090731;0;164.6100000;164.6500000;157.6000000;162.5200000;102260961
20090803;0;164.5900000;170.3000000;164.5800000;169.5700000;90705677
20090804;0;168.0500000;170.0000000;165.9000000;169.9500000;75045227
20090805;0;169.4300000;174.9800000;165.8400000;167.3900000;100076184
20090806;0;169.5400000;173.4000000;168.0100000;169.3600000;91466866
20090807;0;168.2100000;174.8400000;164.5500000;173.8000000;83724909
20090810;0;173.4000000;173.7700000;167.5000000;169.6400000;65215599
20090811;0;170.3000000;172.2900000;162.8800000;164.0200000;75829809
20090812;0;162.7700000;166.0800000;159.3600000;164.7000000;92558779
20090813;0;167.2000000;169.7700000;163.2500000;165.9800000;85119132
20090814;0;165.9900000;167.9000000;160.0000000;160.6600000;71918413
20090817;0;156.1200000;156.7800000;152.4000000;153.3500000;67104977
20090818;0;155.0200000;157.0000000;148.5600000;150.1300000;102128371
20090819;0;151.4700000;152.5000000;147.7800000;151.8500000;77916090
20090820;0;155.0900000;157.9400000;153.4000000;157.8000000;109438322
20090821;0;155.4000000;167.8700000;154.5400000;167.1000000;130758064
20090824;0;170.0000000;172.3000000;165.8100000;169.1000000;98986498
20090825;0;165.1400000;174.1000000;164.3200000;169.2200000;109475990
20090826;0;168.9800000;172.0000000;163.1000000;167.6000000;127259551
20090827;0;166.1600000;168.6700000;162.0100000;163.3000000;100235621
20090828;0;165.8900000;169.7000000;165.6000000;167.3000000;85424081
20090831;0;164.5000000;165.0900000;161.8500000;163.1000000;59072567
20090901;0;164.5000000;166.2100000;162.3300000;163.7100000;85971214
20090902;0;160.7800000;161.5600000;157.8300000;159.3600000;92955227
20090903;0;160.3000000;161.2200000;158.0000000;158.5000000;61870785
20090904;0;159.5100000;162.7000000;154.6200000;157.5100000;117614210
20090907;0;159.6000000;162.4400000;157.8000000;161.8800000;70339321
20090908;0;161.8800000;167.1900000;161.5800000;166.0000000;112883867
20090909;0;165.8000000;170.4800000;163.8000000;170.3600000;132961949
20090910;0;172.1500000;175.4400000;170.4000000;172.8000000;132719925
20090911;0;174.8400000;176.0000000;172.8000000;173.9500000;100941002
20090914;0;170.0100000;172.4000000;168.9000000;172.3000000;71208379
20090915;0;173.1000000;177.4300000;172.8200000;176.6000000;103748863
20090916;0;179.0500000;183.4900000;178.3200000;181.9900000;121099771
20090917;0;184.4100000;186.3900000;179.2200000;181.5000000;115966026
20090918;0;179.1400000;182.6800000;176.7500000;182.4500000;80983752
20090921;0;180.4500000;181.4000000;175.8500000;175.9700000;64392139
20090922;0;177.5600000;184.4200000;177.5600000;183.4000000;79515568
20090923;0;182.9800000;186.3500000;179.8100000;180.1800000;84419068
20090924;0;178.3600000;183.7500000;176.6100000;177.1000000;123646581
20090925;0;178.8900000;179.6500000;175.1000000;177.8000000;84008827
20090928;0;175.1900000;180.6400000;174.3200000;180.5900000;73795731
20090929;0;181.1500000;182.2600000;177.6400000;179.4900000;83673679
20090930;0;180.0000000;180.1900000;174.3200000;175.0000000;89496367
20091001;0;176.8900000;179.1500000;175.5100000;175.9700000;74036842
20091002;0;173.4000000;174.1000000;167.0000000;171.0100000;94908740
20091005;0;172.0000000;173.2500000;169.5600000;170.5000000;56186046
20091006;0;173.3500000;175.6900000;172.6000000;175.1000000;70598282
20091007;0;175.9900000;178.1200000;173.5200000;174.1500000;88087924
20091008;0;176.0000000;179.0000000;176.0000000;178.8100000;93428882
20091009;0;179.3000000;183.0000000;177.1000000;181.6100000;103826402
20091012;0;183.5100000;193.0000000;183.1800000;192.9400000;160481029
20091013;0;192.7700000;195.3800000;188.2000000;190.5000000;164156170
20091014;0;194.6900000;201.7500000;194.6000000;200.4500000;168123431
20091015;0;204.5600000;204.9700000;195.0200000;196.0100000;155485975
20091016;0;200.0800000;200.6800000;190.6000000;191.5000000;116302381
20091019;0;193.9700000;196.1000000;190.3700000;195.8200000;102722602
20091020;0;198.9000000;199.8500000;194.8200000;196.4900000;104011982
20091021;0;194.9100000;197.0000000;191.2300000;197.0000000;100182764
20091022;0;194.0000000;194.4000000;190.0800000;192.2300000;89008478
20091023;0;195.1000000;196.1900000;192.5600000;193.5000000;81698122
20091026;0;192.5100000;198.1000000;191.9300000;193.8000000;82005943
20091027;0;192.1100000;192.8700000;186.6500000;189.7300000;104339745
20091028;0;188.5700000;189.0500000;178.0000000;178.5900000;112988697
20091029;0;176.9600000;184.4900000;173.7800000;184.1000000;151091500
20091030;0;185.4900000;185.4900000;175.0400000;175.9000000;104846832
20091102;0;174.3100000;181.2000000;172.3000000;180.9900000;109482172
20091103;0;178.9900000;179.1000000;173.7000000;174.1800000;89045211
20091105;0;176.0000000;180.1700000;174.6300000;180.0000000;93421671
20091106;0;180.4000000;180.5000000;173.5100000;174.9500000;84171877
20091109;0;177.0700000;181.8600000;177.0300000;181.8200000;78257785
20091110;0;181.4500000;184.7200000;178.5500000;183.3100000;91356689
20091111;0;183.3700000;185.6400000;181.0200000;181.2000000;70628506
20091112;0;180.9400000;180.9400000;176.6600000;179.3500000;75973172
20091113;0;177.2500000;178.9900000;176.3900000;178.9000000;47091361
20091116;0;182.0000000;186.4500000;181.9900000;186.3900000;71145821
20091117;0;185.2900000;185.4000000;181.3700000;183.1500000;63514890
20091118;0;184.8700000;189.5100000;183.4100000;184.6600000;115011843
20091119;0;183.6500000;185.3900000;180.5000000;180.7000000;76182799
20091120;0;181.3200000;182.6800000;177.5500000;177.9900000;70823043
20091123;0;180.9000000;181.7000000;178.3200000;179.2000000;82482028
20091124;0;177.0000000;177.9700000;174.2100000;175.9100000;81031328
20091125;0;176.5500000;177.1100000;169.5300000;171.9900000;87453983
20091126;0;170.0000000;170.0000000;164.7100000;167.1900000;75864234
20091127;0;161.9000000;171.7000000;158.7500000;169.0000000;125559061
20091130;0;171.9600000;172.5000000;165.2400000;166.4900000;90468299
20091201;0;167.5300000;170.3700000;166.7000000;168.5900000;81130992
20091202;0;168.5000000;171.6000000;166.0200000;167.5000000;88245518
20091203;0;168.6000000;170.4600000;163.0200000;163.2800000;93601349
20091204;0;162.0500000;168.7800000;161.2000000;168.5500000;82215821
20091207;0;166.6200000;167.2800000;163.2400000;166.0000000;54753597
20091208;0;164.5000000;168.1300000;163.7500000;167.2000000;81097960
20091209;0;166.3000000;168.5000000;165.0000000;167.0100000;63607459
20091210;0;165.8800000;167.7700000;164.1600000;166.0900000;51179519
20091211;0;167.1000000;167.8000000;165.6600000;166.1100000;45899110
20091214;0;167.5000000;167.7500000;165.8300000;167.0900000;29744719
20091215;0;167.7200000;172.2400000;167.0800000;172.1900000;86766165
20091216;0;171.7000000;181.7000000;171.5600000;181.0200000;132648669
20091217;0;179.3300000;184.0000000;175.7800000;177.0000000;124359747
20091218;0;177.7000000;182.8200000;177.5300000;181.6000000;91233274
20091221;0;183.2200000;184.3900000;181.1000000;183.9000000;63220589
20091222;0;183.7800000;183.9500000;181.6400000;182.5100000;46409107
20091223;0;183.6600000;185.7000000;182.6500000;184.7700000;65061386
20091224;0;186.0000000;186.0900000;179.2600000;180.9900000;53859971
20091225;0;181.5800000;182.5700000;178.6000000;182.2000000;23450511
20091228;0;182.9100000;183.5700000;180.8200000;181.1100000;28063302
20091229;0;181.6000000;183.9000000;180.8600000;183.7400000;26893852
20091230;0;183.3000000;183.5500000;180.8400000;181.7000000;24609539
20091231;0;182.7800000;183.3300000;182.5500000;183.0900000;5047626
20100111;0;192.5500000;196.9000000;191.0000000;194.5000000;59465172
20100112;0;194.1000000;195.8000000;190.5500000;191.8000000;43441242
20100113;0;189.8000000;191.8600000;188.3000000;189.3000000;52375480
20100114;0;191.1900000;191.4600000;188.8800000;190.8300000;41093689
20100115;0;190.0000000;192.1000000;187.2500000;187.8600000;55517101
20100118;0;186.9700000;190.5000000;186.6000000;190.4000000;36485483
20100119;0;190.1400000;190.4700000;187.3600000;189.7600000;48577626
20100120;0;189.2000000;189.9000000;185.8200000;185.9800000;46820582
20100121;0;187.1600000;187.1900000;182.3000000;182.7600000;62742166
20100122;0;181.4900000;183.0000000;178.5100000;181.5000000;62766728
20100125;0;179.0000000;184.3900000;178.9400000;182.8500000;48596806
20100126;0;180.0100000;182.5000000;177.1000000;181.2900000;58930064
20100127;0;180.7000000;183.9500000;178.0000000;182.0100000;66478271
20100128;0;183.7500000;185.9800000;181.6700000;182.3000000;62483023
20100129;0;180.5200000;186.4700000;179.9000000;186.4400000;58421953
20100201;0;184.7500000;190.4000000;183.5000000;189.8500000;76241424
20100202;0;191.2900000;192.6800000;190.0200000;192.2100000;66786962
20100203;0;194.0000000;195.2700000;192.3000000;192.7000000;74612152
20100204;0;192.6400000;193.3900000;185.7800000;186.5900000;72596540
20100205;0;183.0400000;185.1400000;178.4200000;182.3100000;103157127
20100208;0;181.8000000;184.3500000;174.6500000;175.3100000;90280526
20100209;0;176.9800000;178.4400000;173.2800000;174.9100000;85445175
20100210;0;176.1100000;176.5300000;169.9000000;171.4800000;82438757
20100211;0;173.5300000;174.1800000;167.3200000;168.4000000;77394573
20100212;0;170.4900000;172.2000000;162.0100000;163.0400000;112301898
20100215;0;163.5500000;165.1600000;162.5000000;164.4500000;40189677
20100216;0;165.4700000;172.3000000;165.2500000;172.1800000;81622882
20100217;0;173.7700000;174.5000000;171.0500000;171.3500000;72255041
20100218;0;170.5500000;170.7400000;166.3600000;168.4000000;74926678
20100219;0;164.8000000;171.9700000;163.5500000;171.8300000;65146638
20100224;0;170.0300000;172.1200000;167.8100000;171.0000000;50034730
20100225;0;170.0000000;170.9700000;164.5000000;165.4800000;58719324
20100226;0;166.9000000;168.1700000;164.2900000;166.7200000;57393829
20100227;0;166.7100000;167.9000000;166.2100000;167.6100000;12717292
20100301;0;168.7000000;170.7100000;166.3300000;168.2000000;58511166
20100302;0;167.9800000;171.2100000;167.2600000;169.5100000;50287139
20100303;0;168.8900000;171.1000000;167.1200000;170.1000000;50211947
20100304;0;169.0400000;174.4400000;168.3700000;172.2700000;72166688
20100305;0;174.0600000;177.5600000;173.7600000;176.8000000;90368301
20100309;0;176.6200000;178.0900000;174.3400000;175.4700000;58860930
20100310;0;174.8000000;177.7100000;172.6500000;173.7700000;64130850
20100311;0;173.0100000;174.6900000;170.4000000;170.6200000;49240452
20100312;0;172.4000000;174.7000000;171.4700000;172.7100000;58569566
20100315;0;171.6000000;172.7000000;168.9100000;169.2700000;45483972
20100316;0;169.9500000;171.9800000;169.5300000;171.3500000;40957005
20100317;0;173.0200000;174.2200000;170.6900000;171.9400000;58350355
20100318;0;171.2000000;173.2900000;170.3500000;170.6000000;46455714
20100319;0;171.0100000;171.9700000;166.3900000;167.0600000;60944936
20100322;0;166.3200000;169.6400000;164.8900000;169.2900000;68271396
20100323;0;170.0200000;170.3300000;165.9600000;167.6000000;58209362
20100324;0;168.0000000;168.9600000;164.7200000;164.8500000;54015845
20100325;0;165.0000000;166.0000000;160.1100000;162.3000000;95035318
20100326;0;161.9000000;162.7400000;159.4900000;161.1000000;79313075
20100329;0;160.9500000;165.1400000;160.0100000;164.5500000;57981050
20100330;0;165.3800000;170.6700000;165.2000000;170.4400000;105989776
20100331;0;170.0000000;173.8600000;169.5100000;171.5000000;96441019
20100401;0;172.4600000;176.1400000;172.3300000;175.0000000;94908340
20100402;0;176.1500000;176.7000000;173.1100000;175.3400000;46522737
20100405;0;176.3700000;176.5500000;173.8700000;175.8800000;29090638
20100406;0;175.5100000;178.8300000;174.1200000;177.1000000;107075008
20100407;0;177.4900000;178.0400000;174.7500000;174.9900000;59478100
20100408;0;174.0100000;176.9900000;172.7600000;174.5400000;67325864
20100409;0;175.9800000;176.6300000;174.0400000;175.1500000;55841194
20100412;0;176.1600000;177.4800000;174.1800000;175.9300000;50074436
20100413;0;174.7000000;175.9200000;173.7500000;174.3000000;42538315
20100414;0;175.5700000;181.6100000;175.0400000;181.4000000;103449718
20100415;0;182.8000000;185.2200000;181.4500000;185.1600000;123009078
20100416;0;182.9900000;183.8600000;179.6100000;179.9900000;70700047
20100419;0;177.0000000;177.1000000;173.3000000;174.5100000;84129689
20100420;0;175.7400000;176.9000000;174.3000000;175.1500000;63843580
20100421;0;175.9900000;176.7500000;171.2500000;173.0900000;68848602
20100422;0;172.2500000;175.5000000;169.6700000;170.7000000;73358011
20100423;0;171.5200000;175.0500000;170.8500000;175.0000000;63994764
20100426;0;176.9000000;178.6800000;175.9600000;177.9900000;58579972
20100427;0;176.6900000;176.8900000;173.6800000;175.6000000;49939901
20100428;0;171.6000000;173.5000000;169.8500000;170.5600000;83968624
20100429;0;171.7700000;175.4000000;171.2700000;174.5000000;71814184
20100430;0;175.1000000;175.1700000;169.9300000;170.0000000;55733699
20100504;0;171.4400000;172.2000000;163.9800000;164.2300000;59163748
20100505;0;164.0000000;166.5000000;161.7500000;164.2000000;68578527
20100506;0;162.9800000;167.2000000;162.7100000;163.7900000;64102854
20100507;0;160.1000000;162.2300000;153.5000000;155.0000000;85190663
20100511;0;159.9000000;161.9000000;157.6200000;160.0900000;59694316
20100512;0;159.4900000;166.7000000;158.7600000;166.0700000;70356252
20100513;0;166.9900000;168.4000000;160.8900000;162.9000000;64735522
20100514;0;161.2700000;162.8400000;158.6300000;159.8600000;50588094
20100517;0;156.8800000;162.6700000;156.3500000;161.3800000;66817017
20100518;0;162.1100000;164.1100000;160.0100000;163.2800000;56102053
20100519;0;159.8000000;160.5700000;156.0000000;157.8100000;64919897
20100520;0;157.7300000;160.0000000;150.1200000;151.0500000;79934916
20100521;0;151.0500000;153.0300000;146.7500000;150.0000000;95733911
20100524;0;151.9800000;152.9900000;147.3300000;151.0000000;58607267
20100525;0;145.7700000;147.5900000;142.0900000;143.0000000;70253198
20100526;0;145.7800000;159.2000000;144.6100000;158.4400000;118146806
20100527;0;157.9900000;159.7200000;153.7700000;158.4600000;97977981
20100528;0;159.1700000;159.7100000;154.7000000;157.8800000;72635953
20100531;0;157.5100000;160.4000000;156.6100000;159.8400000;32960892
20100601;0;158.1900000;160.3100000;154.3900000;159.2600000;66892664
20100602;0;157.2100000;164.7000000;156.6100000;163.8000000;87316760
20100603;0;166.4700000;168.1900000;164.6800000;164.9800000;74433310
20100604;0;166.1000000;167.9100000;161.1000000;163.0000000;82878818
20100607;0;158.1900000;161.4100000;157.5500000;160.5900000;60811369
20100608;0;161.5000000;163.4700000;157.0100000;157.3700000;72999094
20100609;0;159.0000000;160.6000000;157.5300000;158.2000000;53105224
20100610;0;159.1500000;159.1900000;155.7500000;157.7900000;64457880
20100611;0;158.7900000;158.8500000;154.9000000;156.4400000;41808418
20100615;0;157.1900000;159.7800000;156.2800000;159.7100000;44398281
20100616;0;161.0000000;161.2000000;157.3000000;158.8000000;47951057
20100617;0;158.4500000;160.7900000;156.3900000;156.6000000;58676660
20100618;0;157.1200000;159.4900000;156.1000000;159.4000000;49962438
20100621;0;161.7600000;163.7300000;161.3400000;162.8800000;48132216
20100622;0;161.2000000;162.1200000;158.7000000;159.4400000;42072405
20100623;0;158.0100000;159.5800000;157.0300000;158.1100000;33095432
20100624;0;159.0000000;159.3300000;154.2000000;154.7000000;45620364
20100625;0;154.4100000;156.4000000;151.7500000;152.0000000;44315718
20100628;0;153.0000000;155.8100000;152.2000000;154.0000000;34352316
20100629;0;152.1300000;152.1300000;149.0000000;149.8500000;41694402
20100630;0;149.9700000;151.2700000;147.0300000;149.1000000;43550045
20100701;0;146.9800000;147.7700000;143.0400000;143.2000000;50024329
20100702;0;144.8000000;148.2700000;144.0500000;148.2500000;41703480
20100705;0;147.9500000;149.8500000;146.8500000;148.0500000;22976578
20100706;0;149.4700000;152.7000000;148.9500000;152.3800000;35954278
20100707;0;150.6600000;153.6800000;148.3500000;153.4700000;43947848
20100708;0;154.7100000;155.1600000;151.7000000;151.9700000;42110722
20100709;0;153.0300000;154.5100000;150.8800000;154.2000000;32115196
20100712;0;153.6800000;157.6000000;152.7200000;156.1300000;41361096
20100713;0;155.8000000;160.4400000;155.1000000;159.0300000;55370167
20100714;0;160.2300000;160.8500000;157.0000000;158.1200000;38419687
20100715;0;157.8900000;161.0900000;156.5900000;157.1000000;50880075
20100716;0;157.5700000;159.1100000;155.1500000;155.1900000;40559607
20100719;0;155.0900000;158.2700000;154.0900000;156.6900000;33708371
20100720;0;157.6900000;158.7500000;154.2600000;155.4700000;35675136
20100721;0;156.8600000;159.7400000;156.4000000;158.2500000;47566305
20100722;0;157.2000000;162.4400000;157.0300000;162.3000000;49516607
20100723;0;162.5000000;162.9400000;160.0200000;160.9000000;37691958
20100726;0;162.4900000;162.8600000;161.0000000;162.1300000;28755306
20100727;0;162.1000000;165.2400000;161.4700000;164.3000000;52766610
20100728;0;164.8000000;165.4000000;161.6100000;161.7900000;38800634
20100729;0;162.3200000;167.0000000;161.7300000;165.5000000;47328215
20100730;0;164.5000000;165.0900000;160.1300000;162.8500000;48418713
20100802;0;163.9900000;169.5100000;163.9900000;168.9900000;53399936
20100803;0;169.4800000;169.5000000;165.0500000;165.9200000;45622801
20100804;0;165.6500000;169.3500000;163.6600000;167.0400000;60207530
20100805;0;167.5500000;169.2300000;165.5500000;166.9500000;53599329
20100806;0;167.6100000;169.0000000;165.2600000;166.8800000;43944735
20100809;0;167.7400000;170.6400000;167.7300000;169.6100000;51448076
20100810;0;168.7800000;169.2900000;165.6000000;166.5300000;49678565
20100811;0;165.1400000;165.5000000;162.0900000;162.3000000;42790737
20100812;0;161.8500000;163.4800000;160.1500000;162.4300000;42780897
20100813;0;163.4100000;163.8800000;160.2600000;161.2600000;35415215
20100816;0;161.1900000;163.1800000;158.9100000;163.1800000;38312614
20100817;0;163.3700000;164.7000000;162.7200000;164.2000000;35876721
20100818;0;163.9000000;164.0000000;162.2300000;162.4000000;27432359
20100819;0;163.5000000;165.1800000;160.0400000;160.1000000;43431594
20100820;0;160.1000000;161.1700000;157.8100000;158.7300000;42170720
20100823;0;159.2500000;159.9000000;157.1300000;159.1100000;32867393
20100824;0;157.8200000;158.3700000;155.4600000;156.6000000;34765491
20100825;0;156.6000000;158.3300000;154.7200000;155.6100000;36801051
20100826;0;157.4200000;158.8700000;156.8000000;158.7000000;40709007
20100827;0;157.9100000;159.1800000;156.5000000;158.5600000;36583836
20100830;0;159.9500000;160.4400000;158.6300000;159.0000000;31734434
20100831;0;157.5400000;159.2000000;155.9400000;159.1500000;37258355
20100901;0;159.6000000;162.7700000;158.0700000;161.7900000;48730998
20100902;0;161.7900000;163.5700000;161.5300000;162.8000000;42681209
20100903;0;162.9900000;164.6500000;161.1300000;163.0000000;49384015
20100906;0;164.1100000;164.9000000;162.8000000;162.9500000;29482822
20100907;0;162.4500000;162.4500000;160.7700000;161.5400000;27619419
20100908;0;160.8700000;164.2400000;160.7800000;164.1400000;42905640
20100909;0;163.7000000;167.3900000;163.2100000;165.5300000;54572142
20100910;0;165.3400000;166.3700000;163.8900000;164.4000000;33895923
20100913;0;166.2400000;166.9100000;164.8000000;165.0000000;39889463
20100914;0;164.5100000;164.7500000;162.4300000;163.0000000;47407661
20100915;0;162.9500000;164.1300000;161.6200000;163.8700000;43898286
20100916;0;163.0700000;163.7900000;162.5100000;163.1700000;29468668
20100917;0;164.6000000;165.3000000;162.0100000;162.1800000;37763011
20100920;0;162.4700000;163.4400000;161.9100000;163.1500000;27180422
20100921;0;163.3700000;164.9400000;162.4300000;163.1400000;34188179
20100922;0;162.9500000;163.4300000;160.7900000;160.8000000;41656544
20100923;0;161.0900000;161.6500000;158.5700000;159.2200000;43737115
20100924;0;158.7700000;158.7900000;157.3700000;157.9700000;48539248
20100927;0;159.4700000;159.8100000;157.1000000;157.5000000;44995047
20100928;0;157.0700000;157.7000000;155.7100000;156.8000000;41608656
20100929;0;157.5000000;159.0900000;157.1300000;157.8500000;42492680
20100930;0;157.8500000;160.2900000;157.8100000;160.0000000;54723017
20101001;0;160.0000000;162.0100000;159.4700000;160.5400000;60923751
20101004;0;161.4000000;163.1400000;160.5000000;161.9900000;61902787
